period,District,site,site_id,partner,latitude,longitude,admissions_SAM,relapses_SAM,readmissions_SAM,upgrades_SAM,downgrades_SAM,defaulters_SAM,successful_SAM,tot_discharges_SAM,perc_recovered_SAM,perc_nonresponding_SAM,perc_defaulters_SAM,admissions_MAM,relapses_MAM,readmissions_MAM,defaulters_MAM,successful_MAM,tot_discharges_MAM,perc_recovered_MAM,perc_nonresponding_MAM,perc_defaulters_MAM,malaria,pneumonia,cholera,IYCF
May,Taleex,kacaya - Mobile OTP/TSFP,SNS63,CARE,8.5722,48.3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Erigavo ,Ceelqooxle  - Mobile OTP/TSFP,SNS638,CARE,9.5946,47.4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
May,Taleex,xalin Town - Mobile OTP/TSFP,SNS64,CARE,9.085632,48.619955,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
May,Taleex,Gebidheer - Mobile OTP/TSFP,SNS65,CARE,9.06722,48.61222,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
May,Taleex,barde dawanle - Mobile OTP/TSFP,SNS66,CARE,9.53,48.926,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
May,Taleex,kalcad - Mobile OTP/TSFP,SNS67,CARE,8.807914,48.88602,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
May,Taleex,laabaas - Mobile OTP/TSFP,SNS68,CARE,9.177,48.659,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
May,Taleex,xerta taleex - Mobile OTP/TSFP,SNS69,CARE,9.08,48.6,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
May,Taleex,Buqdheer - Mobile OTP/TSFP,SNS70,CARE,8.5575,48.83472,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun,Lafaweyne  - Mobile OTP/TSFP,SNS71,CARE,9.153887,47.228503,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun,Darayo geesaweyn - Mobile OTP/TSFP,SNS72,CARE,9.141,47.3516,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun,Gorofley - Mobile OTP/TSFP,SNS73,CARE,9.13558,47.753021,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun,Qandhicile - Mobile OTP/TSFP,SNS74,CARE,9.1225,47.3623,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun,Siigo dheer - Mobile OTP/TSFP,SNS75,CARE,9.86,47.3658,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun,Dhaban - Mobile OTP/TSFP,SNS76,CARE,9.2144,47.3023,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun,Wagxin - Mobile OTP/TSFP,SNS77,CARE,9.196,47.4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun, Kulaal - Mobile OTP/TSFP,SNS78,CARE,9.73952,47.653384,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun, Awrboogays  - Mobile OTP/TSFP,SNS79,CARE,9.569575,47.753808,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
May,Xudun, Xabaalo camaare - Mobile OTP/TSFP,SNS80,CARE,9.49519,47.8344,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,dibshabeel - Mobile OTP/TSFP,SNS81,CARE,8.932899,47.44309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,jidbaale - Mobile OTP/TSFP,SNS82,CARE,8.98444,47.14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,dalyare - Mobile OTP/TSFP,SNS83,CARE,8.52636,47.56254,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,xalxaliye - Mobile OTP/TSFP,SNS84,CARE,8.350322,47.62752,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,gacandar - Mobile OTP/TSFP,SNS85,CARE,8.38111,47.46778,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,Fiqda maregaale - Mobile OTP/TSFP,SNS86,CARE,0.941411,41.384065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,qaydarka - Mobile OTP/TSFP,SNS87,CARE,5.283726,46.882727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,Waqderi - Mobile OTP/TSFP,SNS88,CARE,8.43701,47.33006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,duxun - Mobile OTP/TSFP,SNS89,CARE,8.55333,47.38556,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,oodagooye - Mobile OTP/TSFP,SNS90,CARE,8.471351,47.40198,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
May,Lascaanod,kabaalka xargaga - Mobile OTP/TSFP,SNS91,CARE,8.467071,47.17783,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
May,Beledweyne,Farlibax - MOBILE/STATIC OTP,SNS23,CESVI,4.87396,44.86851,32,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,28,0
May,Beledweyne,Howlwadaag - MOBILE/STATIC OTP,SNS24,CESVI,4.73167,45.19556,23,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
May,Galkaio,Bandiiradley - SC/MOBILE OTP,SNS25,CESVI,6.47609,46.96365,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
May,Galkaio,Docol - SC/Mobile OTP,SNS26,CESVI,6.43455,47.48846,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
May,Galkaio,Galinsoor - 3 MOBILE CLINIC ,SNS27,CESVI,6.42905,46.71594,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,111,0
May,Galkaio,Wargalo - SC/Mobile OTP,SNS29,CESVI,6.26589,47.5204,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
May,Hobyo ,Elgula - MOBILE/STATIC OTP,SNS30,CESVI,6.01175,47.85248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Hobyo ,Galbarwaaqo - MOBILE/STATIC OTP,SNS31,CESVI,6.076280           ,47.40701,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
May,Wadajir,Jazeera - MCH,SNS32,CESVI,1.95051,45.18045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
May,Afgoye,Abroone IDP camps - OTP; SFP; OPD; EPI; ANC/PNC,SNS443,Concern,2.090555,45.16805,20,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
May,Afgoye,Afgoye Pry School - OTP; SFP; OPD; EPI; ANC/PNC,SNS444,Concern,2.133634,45.12583,117,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0
May,Afgoye,Afgoye Town (21st October) - OTP; SFP; OPD; EPI; ANC/PNC,SNS445,Concern,2.150278,45.11667,100,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0
May,Afgoye,Dajalaq - OTP; SFP; OPD; EPI; ANC/PNC,SNS446,Concern,2.180096,45.15417,82,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,4,0
May,Afgoye,Warmaxan - OTP; SFP; OPD; EPI; ANC/PNC,SNS447,Concern,2.393889,45.02222,44,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
May,Bondhere,Wiilwal  - OTP; SFP,SNS448,Concern,2.0425,45.34555,90,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0
May,Daynile,Siinka Dheer IDP Camps - OTP; SFP; OPD; EPI; ANC/PNC,SNS449,Concern,2.071388,45.22944,218,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0
May,Daynile,Tabeleha Sheikh Ibrahim IDP camps - OTP; SFP; OPD; EPI; ANC/PNC,SNS450,Concern,2.063694,45.26219,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
May,Daynile,Weydow IDP camps - OTP; SFP; OPD; EPI; ANC/PNC,SNS451,Concern,2.068611,45.25416,300,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0
May,Wadajir,Jabuti School  - OTP; SFP; OPD; EPI; ANC/PNC,SNS452,Concern,2.023195,45.29958,157,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
May,Wadajir,Obosibo Halane  - OTP; SFP; OPD; EPI; ANC/PNC,SNS453,Concern,2.012495,45.28965,191,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,bahalay - OTP and TSFP,SNS245,HPA,9.96984,45.471466,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,baylahmale - OTP and TSFP,SNS246,HPA,10.00016,45.18594,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,bixin - OTP and TSFP,SNS247,HPA,10.161252,45.107271,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,biyacado - OTP and TSFP,SNS248,HPA,10.63674,44.02135,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,biyofadhisinka - OTP and TSFP,SNS249,HPA,10.37469,44.5737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Biyoolay - OTP and TSFP,SNS250,HPA,10.11463,45.27029,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Buloxaar - OTP and TSFP,SNS251,HPA,10.390648,44.402351,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Buq doofaar - OTP and TSFP,SNS252,HPA,10.04747,44.88788,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Ceel sheekh - OTP and TSFP,SNS253,HPA,10.438899,44.26028,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Ceelbaxay - OTP and TSFP,SNS254,HPA,10.14355,45.28616,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,cilan1  - OTP and TSFP,SNS255,HPA,10.00016,45.18594,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,cilan2 - OTP and TSFP,SNS256,HPA,10.00016,45.18594,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Dalow - OTP and TSFP,SNS257,HPA,9.9574,44.8889,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Dhaymoole - OTP and TSFP,SNS258,HPA,10.13499,45.02089,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Tuulo dhibiijo - OTP and TSFP,SNS259,HPA,10.067252,45.298448,24,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Diririma - OTP and TSFP,SNS260,HPA,10.77767,45.97737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Fugux - OTP and TSFP,SNS261,HPA,10.24643,45.08334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Gadhka Cisman jaamac - OTP and TSFP,SNS262,HPA,10.23308,45.51503,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Daboraqas - OTP and TSFP,SNS263,HPA,9.49868,43.76112,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Hayeeti - OTP and TSFP,SNS264,HPA,10.14355,45.28616,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Ilcarmo - OTP and TSFP,SNS265,HPA,9.88049,45.96843,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Laso dawaco - OTP and TSFP,SNS266,HPA,10.05142,44.98405,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Macaaneeye - OTP and TSFP,SNS267,HPA,9.899211,44.71122,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Mandeera - OTP and TSFP,SNS268,HPA,9.899856,44.711391,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Omane - OTP and TSFP,SNS269,HPA,10.72804,45.5785,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Maqaaxida inanta - OTP and TSFP,SNS270,HPA,9.899856,44.711391,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Ragadwayn - OTP and TSFP,SNS271,HPA,10.45891,45.25248,6,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Raribul - OTP and TSFP,SNS272,HPA,10.1267,46.193867,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Shacable - OTP and TSFP,SNS273,HPA,10.941267,44.213158,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Taagada - OTP and TSFP,SNS274,HPA,10.01149,45.08561,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Tuur dibi - OTP and TSFP,SNS275,HPA,9.811507,44.841468,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Ugaas madow - OTP and TSFP,SNS276,HPA,9.753653,44.95133,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Waxari kaa yeedhay - OTP and TSFP,SNS277,HPA,10.318398,46.30823,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Xariye - OTP and TSFP,SNS278,HPA,10.110666,45.277363,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
May,berbera,Xididalay - OTP and TSFP,SNS279,HPA,9.92729,45.09722,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
May,sheikh,Cagaaray - OTP and TSFP,SNS280,HPA,10.13355,45.21616,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,sheikh,Gidhays - OTP and TSFP,SNS281,HPA,9.949355,45.460399,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,sheikh,Gugux - OTP and TSFP,SNS282,HPA,9.966041,45.404552,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
May,sheikh,Ximan - OTP and TSFP,SNS283,HPA,9.801021,45.464898,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
May,sheikh,Raamaale - OTP and TSFP,SNS284,HPA,9.57953,45.44321,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
May,Buhoodle,Gantahar - OTP and TSFP,SNS285,HPA,9.087806,46.774456,5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
May,Buhoodle,Balicalanle - OTP and TSFP,SNS286,HPA,9.087806,46.774456,4,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
May,Buhoodle,Naleeyedirindir - OTP and TSFP,SNS287,HPA,9.087806,46.774456,4,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
May,Buhoodle,Codanle - OTP and TSFP,SNS288,HPA,9.087806,46.774456,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
May,Buhoodle,Dogoble - OTP and TSFP,SNS289,HPA,8.840441,46.402417,6,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Shaxid - OTP and TSFP,SNS290,HPA,9.01834,46.48713,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Shanshcade - OTP and TSFP,SNS291,HPA,9.14411,46.483393,9,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Talabuur - OTP and TSFP,SNS292,HPA,9.98049,46.12991,14,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Dabaqabad - OTP and TSFP,SNS293,HPA,9.98049,46.12991,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Qalocan - OTP and TSFP,SNS294,HPA,9.98049,46.12991,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Jamac Qabar - OTP and TSFP,SNS295,HPA,9.98049,46.12991,7,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Cagararan - OTP and TSFP,SNS296,HPA,9.98049,46.12991,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Naqdhamijo - OTP and TSFP,SNS297,HPA,9.98049,46.12991,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,gunburlibax - OTP and TSFP,SNS298,HPA,9.26783,46.3769,9,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Gedihan - OTP and TSFP,SNS299,HPA,9.28393,46.49952,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Jamac liban - OTP and TSFP,SNS300,HPA,9.65104,46.32145,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Beli eday - OTP and TSFP,SNS301,HPA,8.93733,46.4979,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,balanbal - OTP and TSFP,SNS302,HPA,9.975866,46.109205,11,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Xaydhducato - OTP and TSFP,SNS303,HPA,9.975866,46.109205,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Libaxle - OTP and TSFP,SNS304,HPA,9.975866,46.109205,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Nasiye - OTP and TSFP,SNS305,HPA,9.975866,46.109205,14,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Bali cabdale - OTP and TSFP,SNS306,HPA,9.975866,46.109205,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Qabrigorod - OTP and TSFP,SNS307,HPA,9.02378,46.15941,6,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Balicaynashe - OTP and TSFP,SNS308,HPA,8.99811,45.35469,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Dahir Ogle - OTP and TSFP,SNS309,HPA,9.03494,45.28821,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Gorayaxun sare - OTP and TSFP,SNS310,HPA,9.796558,45.574205,6,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Gorayaxun Hose - OTP and TSFP,SNS311,HPA,9.02442,45.13483,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Qolgodare - OTP and TSFP,SNS312,HPA,8.791798,45.309396,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Yicibyaboh - OTP and TSFP,SNS313,HPA,8.791798,45.309396,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Kabadhere - OTP and TSFP,SNS314,HPA,8.791798,45.309396,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Kaladhac - OTP and TSFP,SNS315,HPA,8.791798,45.309396,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Haqayo malas - OTP and TSFP,SNS316,HPA,8.791798,45.309396,6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Beer - OTP and TSFP,SNS317,HPA,8.791798,45.309396,5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Kadhada - OTP and TSFP,SNS318,HPA,8.70589,45.26806,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Godorka - OTP and TSFP,SNS319,HPA,8.62106,45.14789,12,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Suryo - OTP and TSFP,SNS320,HPA,9.349839,44.966578,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Iskidhon - OTP and TSFP,SNS321,HPA,9.24223,44.90343,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Balihiile - OTP and TSFP,SNS322,HPA,8.75638,44.73835,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Labigun - OTP and TSFP,SNS323,HPA,9.04092,44.91224,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Sanyare - OTP and TSFP,SNS324,HPA,8.81409,45.052942,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Bilcilwayso - OTP and TSFP,SNS325,HPA,8.91512,44.78308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Warabeye - OTP and TSFP,SNS326,HPA,9.761123,45.004277,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Bali abaar - OTP and TSFP,SNS327,HPA,9.35561,45.06758,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Harada Gubatoxil - OTP and TSFP,SNS328,HPA,9.241,45.19842,19,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Bisiqa  - OTP and TSFP,SNS329,HPA,8.876515,45.097483,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Ayjeex - OTP and TSFP,SNS330,HPA,9.087806,46.774456,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Ali cise - OTP and TSFP,SNS331,HPA,9.087806,46.774456,11,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Riyo Xidho - OTP and TSFP,SNS332,HPA,9.087806,46.774456,7,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
May,Burao,Bilcile - OTP and TSFP,SNS333,HPA,9.087806,46.774456,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Habariheshay - OTP and TSFP,SNS334,HPA,8.840441,46.402417,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Mashruca - OTP and TSFP,SNS335,HPA,9.01834,46.48713,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Tukub - OTP and TSFP,SNS336,HPA,9.14411,46.483393,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Kiridh - OTP and TSFP,SNS337,HPA,9.98049,46.12991,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Waridaad - OTP and TSFP,SNS338,HPA,9.28387,46.25364,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Balaas1 - OTP and TSFP,SNS339,HPA,9.066286,46.41218,4,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Balaas2 - OTP and TSFP,SNS340,HPA,9.680066,46.29559,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Oog camp - OTP and TSFP,SNS341,HPA,8.934069,46.617513,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Wadamagoo - OTP and TSFP,SNS342,HPA,8.9245,46.26745,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
May,Ainabo,Buqdharkayn - OTP and TSFP,SNS343,HPA,8.9376,46.48554,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
